pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
60,3,0,0,Externals,eventualbuddha,2011-10-26T20:40:40Z,76,16,8,0,"Allows listeners like so:

``` coffeescript
robot.enter (msg) ->
  msg.reply ""Welcome!""

robot.leave (msg) ->
  msg.send ""Was it something I said?""
```
",152,True,en,1
57,1,0,0,Externals,markstory,2011-10-26T21:30:11Z,6,3,1,0,"Adds the ability to directly message hubot on XMPP and get a reply in private.  Previously the XMPP bot would reply in the channel when directly messaged.
",155,True,en,0
56,4,1,4,Externals,assaf,2011-10-26T22:00:00Z,13,10,2,0,,0,False,en,0
55,1,0,0,Externals,codec,2011-10-26T21:30:47Z,1,1,1,0,,0,False,en,0
54,3,2,0,Externals,markpasc,2011-10-26T19:39:35Z,8,0,1,0,"Hi! This change adds support for authenticating to an IRC server, so that hubot can be used with private internet servers. It uses two new optional environment variables:
- `HUBOT_IRC_PASSWORD`
- `HUBOT_IRC_NICKSERV_PASSWORD`

I'm not so familiar with CoffeeScript so let me know if this is broken somehow. Thanks!
",315,False,en,0
50,10,2,2,Externals,tombell,2011-10-26T22:41:51Z,42,57,10,0,"Pull request for some minor clean ups/refactors.
- Use `is` instead of `==`
- Use postfixed `if` for small conditions
- Remove `console.log` calls which appear to be for debugging
- Fixes whitespace in `README.md`'s
- Fixes some formatting in code
",248,False,en,0
49,1,0,0,Externals,dmathieu,2011-10-26T11:46:01Z,19,1,1,0,"This adds the command `--version`

```
hubot -v
hubot --version
```

Which parses the package.json file, looking for the hubot's version and displays it.
",154,True,en,0
46,5,6,2,Externals,codafoo,2011-10-26T12:14:21Z,26,17,1,0,"I updated the hipchat adapter to use the bot name assigned to it instead of the hardcoded hubot name.

Also, added the environmental variable ""HUBOT_HIPCHAT_ROOMS"" to join specific rooms:
Usage:
HUBOT_HIPCHAT_ROOMS=room1@conf.hipchat.com,room2@conf.hipchat.com

The room names are the XMPP/Jabber names found in your hipchat XMPP information. 
",344,True,en,0
45,2,1,0,Externals,dmathieu,2011-10-26T10:44:08Z,12,6,1,0,"This provides more explicit campfire errors for the following cases :
- If the token, rooms or account environment vars aren't defined
- If campfire returns a 401 error (the token is invalid)
",192,False,en,0
41,1,1,0,Externals,assaf,2011-10-26T12:14:22Z,7,6,1,0,"This change passes a new user object to each request to Robot.Message, so user can supply the name and reply to channel, the later depends on which room the request is coming from.

Also, for public messages (rooms) it no longer depends on user list, so people added since Hubot was started can talk to Hubot. For private messages (one-on-one) it still depends on userForId, this can be addressed later on.
",407,True,en,0
40,1,3,0,Internals,jnewland,2011-10-26T21:33:24Z,1,1,1,0,"Those responsible for submitting a pull request that supposedly fixed this before have been sacked.
",100,True,en,0
39,1,0,2,Externals,assaf,2011-10-26T06:53:35Z,2,1,1,0," Very exciting discovery: the from value is different between public and private messages.
",91,True,en,0
37,1,0,0,Externals,assaf,2011-10-26T05:39:41Z,16,6,1,0,"Grab user list on startup from HipChat API.

Properly map users based on HipChat user_id and JID.
",98,True,en,0
36,1,0,0,Externals,andyfowler,2011-10-26T05:14:14Z,89,1,3,0,"To use, set:
- `HUBOT_XMPP_USERNAME`
- `HUBOT_XMPP_PASSWORD`
- `HUBOT_XMPP_ROOMS` (can be comma-separated)

I imagine it'd be nice to share XMPP code with the Hipchat folks at some point, but I'll let you guys upstream figure that out, since those are just pull requests right now.

Tested with Openfire 3.7.0, uses some ideas from markstory@5d47a8c8a7f87759e78b13239b5b82c373d65582 - cheers!
",393,False,en,0
35,3,1,0,Internals,jnewland,2011-10-26T05:05:10Z,6,1,2,0,"Fixes the Twilio adapter to not require a undocumented port env var.

Also documents the required connection between the Twilio number's ""SMS Request URL"" and the Hubot http endpoint.
",184,True,en,0
34,3,6,0,Externals,assaf,2011-10-26T05:06:25Z,107,1,4,0,"Setup instructions:

You'll need to create a new account and set the following environment variables:

HUBOT_HIPCHAT_JID -- Jabber ID
HUBOT_HIPCHAT_NAME -- Room nickname
HUBOT_HIPCHAT_PASSWORD -- Account password
HUBOT_HIPCHAT_TOKEN -- Admin authentication token

To find the Jabber ID and Room nickname for the new account, sign in and head to the XMPP/Jabber account information page:

https://demandforce.hipchat.com/account/xmpp

You will also need an admin authentication token for API access (listing all rooms). You can find it here:

https://demandforce.hipchat.com/group_admin/api

This implementation automatically joins all rooms.

HipChat insists on first name, last name.  We call ours ""Hubot, I"", but within the room you can refer to it as just @hubot.
",767,True,en,0
32,1,0,0,Externals,aitor,2011-10-26T05:26:07Z,4,3,1,0,,0,False,en,0
30,4,3,0,Internals,technoweenie,2011-10-26T23:05:08Z,24,14,2,0,"So, I was getting the sparse hubot tests to run, when I thought ""Why do I need redis for local dev?""  This extracts the Redis-specific crap from Robot.Brain to Robot.RedisBrain.
",178,True,en,1
29,2,1,0,Externals,tombell,2011-10-25T22:54:34Z,106,0,3,0,"Ok, this is the quickly hacked together Twilio adapter for Hubot. The environment variables are outlined in the templates `README`.

It's buggy in the sense that Twilio can't seem to send messages > 160 chars, I'm planning on working around this. Also it cannot seem to send SMS internationally (outside US/Canada?).

Any feedback/improvements are welcome. :)

I don't actually have an iPhone 4S, so any Siri testers would awesome.
",432,True,en,0
26,1,0,0,Externals,dannytatom,2011-10-25T21:28:50Z,9,0,1,0,,0,False,en,0
25,2,5,0,Externals,titanous,2011-10-26T05:27:05Z,7,1,2,0,"Heroku doesn't automatically restart non-web processes that crash, so I've modified the script to restart it automatically.

(follow-up to #19)
",144,True,en,0
21,5,5,0,Internals,skalnik,2011-10-25T23:20:44Z,4,3,3,0,"Loading scripts via `hubot-scripts.json` isn't very obvious. I've added a `hubot-scripts.json` file which contains an empty array to the templates which makes the layout more obvious, and updated the README to clarify that the extension is required.
",250,True,en,0
19,2,4,0,Externals,titanous,2011-10-25T20:12:10Z,3,29,4,0,"Heroku doesn't automatically kill process types that are not `web`, so I removed the web pinger, and updated the procfile.
",123,True,en,0
13,5,1,2,Externals,atmos,2011-10-08T02:50:20Z,132,9,5,0,"This gives use the start of the traditional hubot roles.  Persist to redis if available.
",89,True,en,0
12,4,3,0,Externals,tmm1,2011-10-28T07:11:29Z,123,0,2,21,,0,False,en,0
6,4,2,0,Externals,benburkert,2011-10-28T07:15:07Z,157,2,3,42,"Started working on an email adapter for hubot.
",47,True,en,1
5,3,0,0,Externals,kneath,2011-09-15T05:43:39Z,5,2,3,0,"These are the bits that bit me while trying to get him up and running.
",71,True,en,0
