pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
5491,11,0,0,Internals,zcbenz,2016-05-11T13:10:43Z,235,308,12,0,"When storing renderer process callbacks in the main process, there are two keys for one remote object: 1) the webContents ID and 2) the object ID.

This PR extends the `IDWeakMap` to accept arbitrary key type so it is possible to use two IDs as key, instead of relying on hacks to merge two IDs into one ID.

Close #5476.
",322,True,en,0
5490,2,1,0,Internals,kevinsawicki,2016-05-11T10:59:09Z,1,1,1,0,"It is no longer emitted on `BrowserWindow`.

/cc @zcbenz 

Regression from #5373 
Fixes https://github.com/electron/devtron/issues/59
",134,True,en,0
5489,1,1,0,Externals,felixrieseberg,2016-05-12T00:30:18Z,93,0,2,0,"This PR adds a guide about how to compile your app as a Windows Store app, analog to the Mac App Store guide.
",110,True,en,0
5487,1,2,0,Externals,felixrieseberg,2016-05-12T00:26:28Z,1,1,1,0,"Closes #5464
",13,True,en,0
5486,1,0,0,Internals,zcbenz,2016-05-11T06:12:04Z,1,1,1,0,"It has been removed.
",21,True,en,0
5485,2,1,0,Externals,preco21,2016-05-11T05:48:43Z,11,4,3,0,,0,False,en,0
5480,1,1,0,Externals,preco21,2016-05-11T04:27:45Z,2,2,1,0,"- Add missing changes
",22,True,et,0
5479,1,0,0,Internals,zcbenz,2016-05-11T00:24:24Z,8,7,2,0,"Close #5463.
",13,True,en,0
5477,1,1,0,Externals,danhp,2016-05-11T00:41:08Z,18,0,5,0,"Implementation taken from [Chrome's Source](https://code.google.com/p/chromium/codesearch#chromium/src/chrome/browser/download/download_status_updater_mac.mm&q=com.apple.DownloadFileFinished&sq=package:chromium&l=237)

Closes #5309 
",233,True,en,0
5474,11,1,0,Externals,preco21,2016-05-11T00:24:15Z,249,233,37,0,"- Adjust line length to `80`.
- Fix code style issues.
- Cleanup codes.
- Remove whitespaces.
",94,False,en,0
5473,7,1,0,Externals,preco21,2016-05-11T00:20:51Z,563,439,43,0,"- With improvements
",20,True,en,0
5471,1,5,2,Externals,nickytonline,2016-05-11T00:12:01Z,2,1,1,0,"This is a minor fix in the api docs. The change to the code snippet is so that the context menu works if someone copies this code from the menu documentation. Fixes #5470
",171,True,en,0
5462,1,1,0,Externals,zicai,2016-05-10T10:44:36Z,1,1,1,0,"should be 线程 not 线成
",28,True,zh,0
5461,43,4,0,Internals,zcbenz,2016-05-13T05:52:09Z,427,151,67,2,"- [x] Mac App Store build not building
- [x] ia32 target of Linux not building
- [x] Switch to Visual Studio 2015 for building
- [x] Upgrade to Node v6.1.0
- [x] Crash in renderer process: `node::Buffer::CallbackInfo::CallbackInfo`
- [x] Crash in renderer process: `v8::internal::Isolate::FireBeforeCallEnteredCallback`
- [x] Crash in renderer process: `v8::internal::GlobalHandles::Node::Release()`
- [x] Crash in renderer process: `content::BlinkPlatformImpl::SetCompositorThread`
- [ ] crashReporter not working on x64 Windows
- [x] Linking error when building Release version on Windows 
",592,False,en,0
5459,4,0,0,Internals,zcbenz,2016-05-10T02:11:01Z,47,54,3,0,"Current every usage of `protocol.registerStandardSchemes` is after the `ready` event of `app`, so all of they will throw after next release, which is probably not a good thing. This PR turns the the exception into warning, so things still keep broken like before if they don't care.

Also update the docs for protocol.registerStandardSchemes, close #5427.
",356,True,en,0
5445,1,0,0,Internals,zcbenz,2016-05-08T07:44:29Z,4,0,1,0,"The mac machine of travis CI is getting more and more slower, those test cases now become quite flaky on it.
",109,True,en,0
5444,1,0,0,Internals,zcbenz,2016-05-08T06:13:36Z,1,1,1,0,"Close  #5438.
",14,True,en,0
5440,2,4,0,Externals,bengotow,2016-05-08T23:36:21Z,26,5,2,1,"Follow up from #5385 - it looks like there's no way to truly reset the default protocol handler on Mac OS X. This patch basically just chooses the first available handler which is not the user's app and sets it to the default. In my (pretty limited) testing with `mailto`, it seems like the first handler returned is Apple's, so   I think this will do the trick...
",365,True,en,0
5436,3,1,0,Externals,stevekinney,2016-05-08T02:57:02Z,6,8,1,0,"I did a little bit of refactoring on the `parseArgs` helper function in the dialog module.
- When checking the last argument to see if it's a function, we access the array twice. I cached the argument into the variable in order to prevent that additional array access.
- I added destructuring for the argument shifting.
- In the conditional check to see if the first argument was a `BrowserWindow`, we were checking to see if `window` was `null` and then immediately checking it again in the ternary. We were also flipping the entire conditional after the fact. My thinking is that we could short-circuit using `&&` and save the extra conditional check and then just check the constructor if it wasn't `null`. (I wonder if one call to `Object.getPrototypeOf(window)` would be a better approach?)

I wrote up some tests to verify that this all worked as I was going along, but `parseArgs` is a private helper and I didn't want to expose it as a public method, but I'm happy to figure out a way to include them if that's helpful.
",1028,False,en,0
5432,1,1,5,Externals,stevekinney,2016-05-08T02:21:01Z,31,39,3,1,"Updates the default application to the same conventions as found in the latest revisions of the documentation.
",111,True,en,0
5431,1,1,0,Externals,deepak1556,2016-05-07T01:55:12Z,150,3,2,0,"Fixes #5230 

Depends on https://github.com/electron/brightray/pull/217
",72,True,en,0
5430,1,1,0,Externals,deepak1556,2016-05-07T07:32:54Z,19,1,2,0,"Fixes #5187 
",13,True,en,0
5428,2,5,0,Internals,miniak,2016-05-07T02:20:25Z,7,46,2,0,"https://msdn.microsoft.com/en-us/library/aa374191(v=vs.85).aspx#disableWindowFiltering
https://msdn.microsoft.com/en-us/library/aa374191(v=vs.85).aspx#dpiAware

According to https://msdn.microsoft.com/en-us/library/windows/desktop/dn302122(v=vs.85).aspx:
It is strongly recommended to not use SetProcessDpiAwareness to set the DPI awareness for your application. Instead, you should declare the DPI awareness for your application in the application manifest. See PROCESS_DPI_AWARENESS for more information about the DPI awareness values and how to set them in the manifest.

https://msdn.microsoft.com/en-us/library/windows/desktop/dn280512(v=vs.85).aspx
",655,False,en,0
5426,1,0,0,Internals,kevinsawicki,2016-05-06T20:31:24Z,3,1,1,0,"Small docs fix after noticing this link was broken on http://electron.atom.io/docs/v0.37.8/development/source-code-directory-structure/#keeping-git-submodules-up-to-date

Just changes it to be an absolute link instead.

/cc @jlord 
",232,True,en,0
5425,1,0,0,Internals,kevinsawicki,2016-05-06T17:12:02Z,3,3,3,0,"Found a few remaining spots where the link were to the Atom GitHub org instead of the Electron one where the repos now live.
",125,True,en,0
5424,1,0,0,Internals,kevinsawicki,2016-05-06T17:11:33Z,5,3,1,0,"Adds a link to https://github.com/electron/windows-installer in the docs about auto updates on Windows.
",104,True,en,0
5423,1,1,0,Externals,jlord,2016-05-06T16:59:58Z,4,5,1,0,"This PR takes care of some spaces that Atom auto cleaned up but also removes an extra space in a link that was causing the link to not get recognized properly.

This is already fixed in `master` but would be nice to have on this branch so that website looks ✨ 

cc @kevinsawicki 
",282,True,en,0
5421,1,0,0,Internals,zcbenz,2016-05-06T13:09:02Z,6,0,2,0,"When app is started by being passed as parameter to the default app, the `process.defaultApp` will be set to `true` in the main process.

Close #4690.
",151,True,en,0
5418,1,2,4,Externals,felixrieseberg,2016-05-08T02:20:21Z,41,2,3,1,"As discussed with @zeke, this PR adds basic information about Electron and Security, including expectation-setting around Chromium updates, guidelines around remote content, and an invitation to contribute to security features. Contains information by @zcbenz, @zeke, and @paulcbetts.
",285,True,en,0
5413,12,4,9,Externals,paulcbetts,2016-05-14T14:28:51Z,114,8,6,8,"This PR adds a new method to `WebFrame`, `getResourceUsage` - it returns more detailed memory usage information than `performance.memory` for a given renderer process:

``` js
import {webFrame} from 'electron';
let usage = webFrame.getResourceUsage();
```

This PR also adds a `purgeCaches` method that attempts to free memory that is no longer being used (i.e. images from a previous navigation, etc etc):

``` js
import {webFrame} from 'electron';
let usage1 = webFrame.getResourceUsage();

webFrame.purgeCaches();

let usage2 = webFrame.getResourceUsage();

console.log(`Before: ${JSON.stringify(usage1)}`);
console.log(`After: ${JSON.stringify(usage2)}`);
```

Note that blindly calling this method probably makes Electron slower since it will have to refill these emptied caches, you should only call it if an event in your app has occured that makes you think your page is actually using less memory (i.e. you have navigated from a super heavy page to a mostly empty one, and intend to stay there)
",1004,True,en,0
5412,1,3,0,Internals,zcbenz,2016-05-06T06:35:14Z,35,0,5,0,"This PR disables the scroll bounce (rubber banding) effect on OS X by default, and add a `scrollBounce` option to enable it.

We used to disable scroll bounce effect completely by patching Webkit, but in recent versions of Chrome the way scroll bounce is implemented had changed and the scroll bounce effect was back.

Close #5397.
",332,True,en,0
5411,1,0,0,Internals,zcbenz,2016-05-06T05:24:59Z,5,0,1,0,"Close #4586.
",13,True,en,0
5409,1,1,0,Externals,CharlieHess,2016-05-06T05:27:46Z,2,0,1,0,"Based on discussion in https://github.com/electron/electron/issues/4396.
",73,True,en,0
5408,1,2,0,Internals,lee-dohm,2016-05-06T01:41:25Z,35,13,1,0,"Also, switch email address for reporting.
",42,True,en,0
5406,4,9,3,Externals,deepak1556,2016-05-09T00:12:35Z,136,66,13,3,"Fixes #5303 

~~Depends on https://github.com/electron/libchromiumcontent/pull/201~~
",85,True,en,0
5401,6,0,0,Internals,zcbenz,2016-05-05T08:59:43Z,167,147,17,0,"This PR implements full conversion between `NSDictionary` and `base::DictionaryValue`, thus enabling `app.setUserActivity` and `continue-activity` event to pass and read complete `userInfo` object.

Refs https://github.com/electron/electron/pull/5352.
",252,True,en,0
5394,5,1,0,Externals,stevekinney,2016-05-05T11:55:43Z,262,256,38,0,"Discussed in #5380.

As of 0.37, Electron supports a large majority of ES6 features. This pull request updates all of the code samples in the documentation to support this syntax. It also normalizes code styles that deviated from the average style used throughout the documentation.
",283,True,en,0
5393,1,1,0,Externals,appetizermonster,2016-05-05T02:15:35Z,2,2,1,0,"- Fix wrong link
- Fix wrong word (Imperative mood is not ""필수적 분위기"")
  - References: [English-Korean Dictionary](http://endic.naver.com/enkrEntry.nhn?sLn=en&entryId=30e2c26a5cf34ef695d68a7fdf39e4b5), [Wikipedia](https://ko.wikipedia.org/wiki/%EB%AA%85%EB%A0%B9%EB%B2%95)
",283,False,ko,0
5388,3,1,0,Internals,zcbenz,2016-05-05T02:16:16Z,13,12,1,0,"**Before:**

![screen shot 2016-05-04 at 5 51 12 pm](https://cloud.githubusercontent.com/assets/639601/15009486/8ace7f34-1221-11e6-8355-d435cac75b01.png)

**After:**

![screen shot 2016-05-04 at 5 50 37 pm](https://cloud.githubusercontent.com/assets/639601/15009496/96e2c28a-1221-11e6-9039-1fdd60dc2bcb.png)

**Before:**

<img width=""816"" alt=""screen shot 2016-05-04 at 5 53 12 pm"" src=""https://cloud.githubusercontent.com/assets/639601/15009525/bd8c3b64-1221-11e6-866d-62d37c01b71d.png"">

**After:**

<img width=""815"" alt=""screen shot 2016-05-04 at 5 52 37 pm"" src=""https://cloud.githubusercontent.com/assets/639601/15009522/b7a8fe8a-1221-11e6-926e-63effa8981a1.png"">
",669,True,en,0
5387,1,1,0,Externals,preco21,2016-05-04T14:20:23Z,1,1,1,0,"- Match styles that `clang` same as others in `build-instructions-linux.md`
",76,True,en,0
5383,10,1,0,Externals,preco21,2016-05-04T14:20:44Z,86,23,8,0,"- Some fixes
",13,True,en,1
5382,1,1,0,Externals,danhp,2016-05-03T16:28:45Z,1,1,1,0,"Fixes #5381
",12,True,en,0
5379,3,2,2,Externals,danhp,2016-05-05T02:12:58Z,233,4,7,1,"This PR exposes Chrome's context menu event on browser side.
This is my first time writing a hefty chunk of C++ so this could use a bit of scrutiny. 

Ref: [Chrome ContextMenuParams](https://code.google.com/p/chromium/codesearch#chromium/src/content/public/common/context_menu_params.h&sq=package:chromium&type=cs&l=56&rcl=1462259787)

Closes #3210
",349,False,en,0
5378,1,1,0,Externals,CGamesPlay,2016-05-04T14:08:12Z,11,16,2,1,"This resolves #38. Read the issue for context, but after debugging the problem looks like this:

When a pty is in the uv kqueue, the poll kqueue does not properly clear the event after receiving it. The obvious fix would be to add `EV_CLEAR` to the event flags so that it is definitely cleared after receiving any event, however this causes a race condition in Darwin. The poll kqueue is signaled before the uv kqueue, resulting in the uv thread running once, seeing no events, and going back to sleep, while simultaneously the poll thread clears its kqueue out. This results in events being delayed until the next event comes in. You can verify that this is a race condition by adding `EV_CLEAR` to the original kevent call and then adding a sleep at the end of `PollEvents`

The code is simply waiting for data to be available for reading on the uv kqueue file descriptor, which `select` also does. I have migrated the Darwin-specific uv polling code to use `select` instead of kqueue.

I've verified that events still get processed like they should on El Capitan 10.11.3 (15D21).

Note: `poll` doesn't work on kqueues, otherwise I would have used that instead.
",1164,True,en,0
