pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,closed_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
7060,16,4,4,Internals,nathansobo,2015-06-02 08:50:02,411,67,18,0,":rotating_light: Work In Progress :rotating_light:

Loading a 3.7MB file created by concatenating jQuery to itself multiple times:

![async-load](https://cloud.githubusercontent.com/assets/1789/7931652/b7a75e18-0912-11e5-884c-cb314ae6b089.gif)

Constructing the initial set of `TokenizedLine`s hangs the UI thread for large files. This PR performs this work in a background task for files above a certain size to avoid the pause, indicating progress with a progress bar. To integrate smoothly with existing packages, we open a `TextEditorLoader` item to display progress until the editor is fully loaded, then replace it with the editor afterward. This ensures that no packages attempt to interact with an editor in a partially loaded state.
## Remaining Issues
### Can't change grammars

We currently use tokenized lines to store horizontal spatial information such as hard tabs, paired unicode characters, soft-wrap indents, etc. This is in addition to their primary purpose of representing syntactic scopes. This entanglement makes it awkward to change the grammar once the file is loaded, because doing so replaces all the tokenized lines with the same placeholder lines we're constructing in the background to clear all the styling, then starts tokenizing again from the beginning. However, this takes a lot of time for a large file. Once the editor is loaded, I don't want to put it back in ""background loading"" mode because that implies a lot of complexity. Ideally I'd like to store the horizontal spatial information outside of the tokenized lines, so styling could be cleared without throwing away all this computation.
### Can't change tab length, invisibles, etc

Again, these require recomputing the tokenized lines from scratch. Invisibles can be dealt with by separating them out into a second rendering phase once our position calculation is more decoupled from the content of the model. Tab lengths are not so easy. We may be able to use our existing metadata about tab locations to update the lengths more efficiently in a synchronous way (without having to scan every token). Or we may want to just disable the ability to change it over a certain size. Or we may need to bite the bullet and figure out how to put the editor back in ""background loading"" mode after all. I'd like to put that off though.
### Long pauses before / after progress bar

The initial pause is due to loading the entire buffer in the background task before beginning processing. I just did this as a first pass implementation and will fix it before merging this. The second pause is autocomplete-plus populating its symbol table. We may want to disable it for now for files above a certain size, then work on optimizing this.
## Tasks
- [x] Display progress bar for loading in background
- [ ] Disallow operations that require recomputation of tokenized lines
- [ ] Optimize background task by computing results in a streaming fashion
- [ ] Do something about autocomplete plus

I may want to push tokenization to a background task in a different PR. That would allow us to at least select an initial grammar for large files instead of the null grammar as is currently the case on this PR. But I think loading huge files without highlighting is enough of an improvement to do that in a second pass.
",3292,True,en,0
7024,2,1,2,Externals,prio101,2015-05-30 04:19:07,0,0,0,0,"This source build doesn't create any launcher icon . So we have to manually add it .
",85,True,en,0
6986,1,4,0,Externals,bolinfest,2015-05-28 04:55:12,18,3,2,0,"By default, `atom.workspace.scan()` scans everything in `atom.project.getDirectories()`.
This introduces the option to restrict `scan()` to a specific set of `Directory` objects.

This will be useful for excluding special root `Directory` objects (such as those created
via a custom `DirectoryProvider`) from calls to `scan()`, if appropriate.

Because I was in the neighborhood, I also made some small documentation fixes:
- Documented the previously undocumented `onPathsSearched` option.
- Clarified that the returned `Promise` has a `cancel()` method.
",556,False,en,0
6976,1,0,0,Internals,maxbrunsfeld,2015-05-27 17:17:21,11,1,2,0,"Fixes #6969.
Refs #6813.
",25,False,fr,0
6957,1,1,0,Externals,bolinfest,2015-05-26 22:44:49,1,1,1,0,"Third-party Atom packages may want to use the exact same version of Babel
that Atom uses to transpile Babel files automatically. Specifying the version
as a range makes this hard to do.
",186,False,en,0
6946,1,3,0,Externals,akonwi,2015-05-26 00:20:59,0,0,0,0,"Putting instances of null in the `@repositories` array can be misleading for packages that want to use `atom.project.getRepositories().length` to know how many repos there actually are instead of how many potential repositories there could be. Right now, I'm filtering the array for non-null values each time I call it.
",320,True,en,0
6881,2,1,3,Internals,nathansobo,2015-05-21 00:25:16,61,20,1,0,":racehorse: Transforming the tokens and text for display when constructing a tokenized line is a bottleneck when opening large files. Above a certain threshold it needs to be made asynchronous, but this PR has some quick wins for the synchronous path by avoiding a bunch of allocation and unnecessary concatenation.
",316,True,en,0
6877,27,19,0,Internals,kevinsawicki,2015-05-20 21:44:40,84,26,11,0,"Updates the build to use electron 0.26 and gets Atom running on Chrome 42
- [ ] Test on Mac
- [ ] Test on Linux
- [ ] Test on Windows

Closes https://github.com/atom/atom/pull/6505
",181,False,en,0
6872,1,1,0,Externals,thekingofpython,2015-05-20 18:55:26,1,0,1,0,,0,False,en,1
6866,1,0,0,Externals,yodebu,2015-05-20 14:23:37,0,0,0,0,"help
",5,True,en,0
6843,1,5,0,Externals,oclbdk,2015-05-18 16:16:30,0,0,0,0,"This will allow 3rd parties to start creating packages to allow users to perform actions by clicking on text.

Note the BSD-3-Clause license and patent grants.
",160,True,en,0
6781,1,5,0,Externals,svanharmelen,2015-05-14 08:45:41,1,3,2,0,"Currently these hard coded restrictions prevent some very valid use cases (will add a before and after screencasts at the bottom) and limit the possibilities to implement correct indentation. As far as I’ve tested with it, I did not
find any negative and/or unexpected behaviour with the restrictions removed, but of course I did not test with all possible languages Atom supports.

If it turns out there is a language that does have negative effects from this change, I would argue that the correct place to fix that is in the specific language package by altering the increaseIndentPattern and/or (more likely) the decreaseIndentPattern, instead of relying on these hard coded restrictions.

Before:
![before](https://cloud.githubusercontent.com/assets/4171547/7628544/db28e958-fa24-11e4-9599-126bd61ef749.gif)
As you can see here the bracket isn't indented correctly when moving it to the next line. The decreaseIndentPattern is correct as it does increase when removing and typing in the bracket again on the same line.

After:
![after](https://cloud.githubusercontent.com/assets/4171547/7628620/df8dfb5e-fa25-11e4-9056-b58b4aee31fa.gif)
After removing the hard coded restrictions, the bracket is indented as expected.
",1225,False,en,0
6778,1,1,0,Externals,andrewrothman,2015-05-14 04:40:58,2,0,1,0,"This pull request adds the recent files list to the Atom dock icon's menu on Mac OS.

![screen shot 2015-05-13 at 9 37 23 pm](https://cloud.githubusercontent.com/assets/742678/7626165/7d4f455a-f9b8-11e4-90c2-2b3ab95e7f00.png)

Electron's API supposedly also supports Windows, so theoretically this patch should also work on that platform, but I'm not able to test it.

No change will be visible on Linux.

Unfortunately I attempted to add a Clear Recent Documents dock menu item using the Electron API, but I wasn't able to make that work. Maybe someone else has some guidance on that or can implement it themselves.
",617,True,en,0
6775,1,2,0,Externals,paulcbetts,2015-05-13 23:33:38,1,0,1,0,,0,False,en,0
6744,1,2,0,Externals,Azure-Agst,2015-05-11 21:52:54,0,0,0,0,,0,False,en,0
6688,1,3,1,Externals,dantaex,2015-05-07 18:23:21,2,2,1,0,"'ctrl-shift-up': 'editor:move-line-up'
'ctrl-shift-down': 'editor:move-line-down'
For some reason this is default for OSX but not for Linux, while Sublime's default configuration for this keymap in Linux and Windows is indeed moving the line up or down
",253,False,en,0
6686,1,2,0,Externals,dantaex,2015-05-07 18:15:59,2,2,1,0,"  'ctrl-shift-up': 'editor:move-line-up'
  'ctrl-shift-down': 'editor:move-line-down'
For some reason this is default for OSX but not for Linux, while Sublime's default configuration for this keymap in Linux and Windows is indeed moving the line up or down
",257,False,en,0
6673,8,12,1,Externals,mnquintana,2015-05-06 21:34:19,36,0,2,0,"Fixes #4084 

The spec is failing but it really shouldn't be... it looks like it's because `DisplayBuffer::getVisibleRowRange` seems to always return `[0, 0]` when running specs, which `TextEditorElement::getLast/FirstVisibleScreenRow()` makes use of. @nathansobo any idea what might be going on there?

/cc @atom/feedback 
",324,True,en,0
6659,1,3,0,Externals,jgebhardt,2015-05-05 23:57:36,1,1,1,0,"This makes [React addons](https://facebook.github.io/react/docs/addons.html) available on `atom.React.addons`.

Without this change, developers using `React.addons` either need to pull in a completely different React build that includes addons (bad), or use addons from another react module (also bad, because the module may have diverged from `atom.React`).
",359,True,en,0
6648,7,12,0,Externals,mnquintana,2015-05-04 23:34:20,60,0,3,0,"This adds the method `::isCursorOnScreen()` to `TextEditorElement`, which makes it a lot easier to determine whether or not a cursor is visible on screen without having to do the rows comparison yourself. This is especially handy for testing, but could certainly have other uses for package authors.

/cc @atom/feedback @nathansobo
",332,True,en,0
6574,7,0,0,Externals,jlord,2015-04-29 23:57:14,26,1,4,0,"This adds a dependency and replicates the way npm handles 'shortcut' repository urls in package.json, turning them into urls. 

Closes atom/settings-view#387
",158,True,en,0
6505,3,2,0,Externals,tomoya,2015-04-24 06:57:12,34,34,15,0,"Replace to electron from atom-shell

![2015-04-24 15 53 36](https://cloud.githubusercontent.com/assets/18009/7314136/3ff31d7e-ea9c-11e4-996d-864d254aac76.png)
",159,True,en,0
6489,6,4,0,Externals,brettle,2015-04-23 08:43:29,0,0,0,0,"`app.saveState()` was being called after the window was closed, resulting in no state being saved.
",99,True,en,0
6438,1,9,0,Externals,Jonahss,2015-04-20 02:31:47,20,20,8,0,"The one thing I can't understand is why the built app is called Electron.app instead of Atom.app. Help?
",104,True,en,0
6425,4,7,0,Externals,saschanaz,2015-04-17 16:41:28,108,20,3,0,"Fixing #1783. Both Soft Wrap and Soft Wrap At Preferred Line Length works.

PS: Well, I just found there's another pull request which seems to have similar purpose. I don't know... Hmm.
",186,True,en,0
6419,3,8,0,Externals,jessegrosjean,2015-04-17 14:41:37,192,1,7,0,"Currently Atom has panel layers for top/left/right/bottom and modal. I think it would also be useful to have a 'popover' panel layer. This would be an absolutely positioned layer above all other window content (except modal panel layer). Panels are absolute positioned within it. Benefits include:
1. A standard place (using existing panel API) for inserting overlay elements. Now it seems the common practice is for packages to insert popover UI arbitrarily into the DOM.
2. Support more use cases then TextEditor 'overlay' decorations, because the popover panel layer would allow popovers anywhere in the Atom window, not just within a text editor. This layer might also be a place to solve https://github.com/atom/atom/issues/5469.
3. Optionally implement popover layout logic once instead of having each package implement it badly once. Popover layout logic is somewhat complex since generally popovers want to be positioned relative to an existing element while also not being clipped by screen edges.

This pull request is a minimal start. It defines the popover layer and API for adding panels. But it doesn't perform any positioning logic. Assuming people like this idea I would also like to add positioning options and logic with the basic goal being:
1. Uses should be able to position panel at arbitrary position on screen
2. Or users should be able to position panel relative to an existing element on screen similar to Cocoa's [NSPopover](https://developer.apple.com/library/mac/documentation/AppKit/Reference/NSPopover_Class/index.html#//apple_ref/occ/instm/NSPopover/showRelativeToRect:ofView:preferredEdge:).

Thoughts?
",1636,False,en,0
6386,3,14,5,Externals,Seidr,2015-04-15 12:58:03,20,2,2,0,"I started looking into this when a colleague mentioned the lack of exclusion when searching files in Atom. I'm not sure whether or not what I've done is the _correct_ way of doing it, but from what I can see it is working.

Any search paths that a prefixed with either the tilde or exclamation mark character will be excluded from the scan, with the excluded paths as a prefix (although it appears to work using the glob syntax, as well).

Referencing issue atom/find-and-replace#149
",484,True,en,0
